vehicle_density,waiting_time,flow_rate,queue_length,emergency_vehicle,opposing_density,green_duration
24,12,31,18,0,39,26
11,2,14,8,0,19,19
65,37,22,12,0,63,21
16,2,3,5,0,6,12
46,22,39,5,0,29,26
41,36,31,15,0,41,27
17,6,12,9,0,12,13
88,47,49,24,0,69,49
18,3,9,4,0,6,14
91,56,44,28,0,67,47
16,3,3,3,0,6,17
49,11,29,9,0,58,21
28,37,24,7,0,35,39
95,50,54,26,0,67,52
42,20,20,8,0,62,43
25,19,24,16,0,58,36
47,39,30,10,0,62,30
21,11,24,18,0,29,29
89,48,43,20,0,95,50
58,13,28,7,0,29,29
86,56,58,25,0,95,58
21,31,26,16,0,30,35
45,37,36,7,0,68,38
47,30,39,8,0,28,30
82,41,41,29,0,60,57
4,3,4,6,0,1,10
20,13,34,19,0,57,20
74,56,46,23,0,64,48
51,21,24,12,0,64,20
64,11,38,15,0,27,32
59,36,33,6,0,56,20
29,39,30,6,0,30,43
52,31,37,19,0,35,21
56,29,36,14,0,61,27
32,22,28,9,0,33,21
70,52,57,20,0,59,52
76,55,59,29,0,82,51
65,31,30,5,0,59,29
50,14,37,10,0,47,30
97,42,57,23,1,91,59
70,41,50,26,0,89,45
16,1,15,1,0,3,16
28,35,22,8,0,69,40
6,13,14,4,0,8,12
37,11,23,9,0,30,43
83,58,52,29,0,73,52
59,26,22,10,0,51,42
75,51,51,23,0,98,46
9,5,5,4,0,7,14
83,44,54,28,0,65,52
42,13,29,11,0,21,27
21,23,39,6,0,33,40
58,27,39,10,0,67,30
92,41,53,28,0,84,50
8,12,2,1,0,12,10
83,52,44,21,0,76,55
56,16,21,7,0,49,43
79,51,41,28,0,89,53
89,51,44,26,0,81,56
43,30,24,9,0,47,42
29,38,39,15,0,64,43
55,22,33,8,0,61,42
39,33,36,17,0,51,23
61,11,33,12,0,53,33
55,15,23,10,0,60,41
30,20,29,17,0,41,36
67,34,25,18,0,28,23
68,10,21,5,0,55,32
31,30,24,18,0,67,25
30,25,33,15,0,45,29
14,6,2,8,0,3,18
45,27,33,13,0,47,39
21,32,26,9,0,41,36
47,13,36,9,0,44,43
9,13,2,4,0,7,14
50,35,38,9,0,46,25
3,10,3,4,0,15,15
63,33,39,11,0,33,32
62,11,33,19,0,20,31
90,42,51,24,0,65,48
96,47,54,23,1,57,53
94,49,57,28,0,50,58
1,12,5,8,0,6,16
72,52,51,25,0,96,46
22,31,22,16,0,31,42
49,30,24,16,0,24,23
66,33,29,9,0,47,40
59,21,39,18,0,57,27
86,40,58,25,0,88,58
67,27,27,6,0,61,37
42,26,35,7,0,25,43
35,16,35,13,0,35,28
45,31,25,18,0,54,42
7,7,3,5,0,6,11
43,13,24,12,0,65,20
13,5,2,0,0,13,12
80,46,52,27,0,73,58
77,51,54,29,0,73,57
36,34,29,10,0,39,20
70,44,54,26,0,95,57
63,15,30,6,0,48,42
27,27,35,18,0,48,29
19,11,9,3,0,8,16
60,33,29,8,0,55,36
65,36,22,5,0,59,35
38,29,29,5,0,26,28
90,42,51,26,0,78,47
71,53,43,26,0,89,51
82,51,46,24,0,59,51
46,16,37,12,0,63,23
4,9,6,3,0,6,18
56,30,21,18,0,39,21
19,13,4,6,0,12,19
35,16,32,8,0,39,21
23,36,21,13,0,65,29
91,55,48,24,0,98,56
73,56,57,21,0,82,54
57,26,31,15,0,60,37
25,12,25,15,0,32,32
53,12,23,12,1,28,36
46,12,35,12,0,49,38
91,44,46,21,0,71,55
14,14,6,4,0,6,10
25,18,36,6,0,49,32
16,4,19,5,0,18,15
32,29,29,17,0,26,37
73,47,51,27,0,73,54
13,0,18,4,0,0,17
70,56,53,20,1,84,47
56,15,33,10,0,68,28
34,31,37,19,0,26,34
56,32,30,12,0,55,29
63,22,35,18,0,33,32
92,59,54,22,0,75,59
51,30,31,7,0,37,28
47,39,38,12,0,36,40
53,10,23,16,0,37,40
46,25,29,16,0,29,29
79,41,59,22,0,73,46
63,10,25,8,1,67,30
52,20,25,7,0,21,29
84,47,50,26,1,79,56
56,21,29,7,0,41,34
29,19,36,17,0,36,21
41,36,23,11,0,38,23
41,12,23,18,0,33,36
72,54,40,22,0,67,56
55,25,20,7,0,54,41
57,25,36,6,0,47,25
85,52,55,21,0,78,58
65,33,34,8,0,58,35
51,26,30,12,0,42,27
40,28,37,11,0,65,27
1,12,2,4,0,9,19
45,17,34,9,0,37,31
71,59,42,27,0,98,58
5,7,9,7,0,6,16
81,58,45,26,0,66,57
22,33,37,5,0,30,44
16,2,12,5,0,17,13
63,27,36,11,0,29,25
21,21,22,12,0,46,42
26,10,36,19,0,36,35
85,57,43,28,0,93,51
42,30,20,9,0,63,42
84,41,40,23,0,98,57
74,45,51,27,0,90,59
65,26,33,15,0,32,44
57,39,22,16,0,69,26
45,26,31,9,0,52,28
3,14,10,0,0,0,11
7,10,7,8,0,9,14
9,13,7,1,0,11,14
38,14,34,19,0,64,25
39,19,33,19,0,67,21
46,18,38,7,0,39,44
24,27,27,17,0,55,38
3,12,12,6,0,10,11
74,52,42,22,0,68,59
72,48,58,27,0,77,52
26,15,31,13,0,21,32
42,24,39,12,0,66,27
77,52,40,21,0,93,49
92,57,41,25,0,78,54
32,33,22,14,0,42,36
84,41,57,26,1,79,57
22,22,23,16,0,59,35
21,18,32,10,0,41,31
52,15,21,7,0,45,26
12,10,11,0,0,6,19
42,28,36,15,0,26,42
50,39,23,6,0,59,40
17,6,18,5,0,15,14
44,26,23,19,0,36,32
85,47,53,26,0,60,57
41,14,28,8,0,46,38
70,42,51,25,0,65,57
23,23,36,16,0,39,34
95,49,45,20,0,77,53
35,25,20,18,0,51,30
21,23,20,19,0,21,21
24,22,38,7,0,54,44
51,30,27,15,0,47,40
75,41,49,29,0,52,46
8,9,1,5,0,10,18
31,32,30,9,0,40,22
87,51,43,27,0,60,46
60,15,26,10,0,28,40
38,13,23,17,0,30,40
31,39,27,9,0,28,23
73,56,59,21,0,64,52
62,32,31,9,0,21,30
87,50,45,28,0,74,54
57,29,38,14,0,31,38
84,45,47,22,0,79,53
68,28,21,16,0,29,41
93,41,46,20,0,86,53
81,42,51,26,0,79,50
71,47,50,22,0,58,55
60,24,37,12,0,32,34
62,32,32,18,0,59,21
58,32,26,8,0,27,38
29,23,31,9,0,23,38
52,17,30,5,0,55,23
52,19,23,11,0,58,21
55,15,36,14,0,21,39
87,54,55,29,0,59,49
42,13,33,13,0,45,21
36,22,38,14,0,43,23
67,34,38,12,0,46,34
89,59,55,26,0,76,58
19,5,12,0,0,15,11
91,59,54,28,0,66,49
54,33,39,7,0,65,42
38,22,32,17,0,28,39
9,2,5,3,0,2,16
72,44,58,28,0,67,52
61,28,29,9,0,41,37
2,0,16,5,0,12,18
38,18,36,19,0,58,27
24,17,20,7,0,36,22
23,18,32,9,0,45,42
96,43,43,28,0,99,53
65,30,34,14,0,59,41
74,44,53,20,0,93,59
93,51,52,28,0,63,58
54,39,38,8,0,42,21
77,56,53,22,1,69,47
6,7,13,9,0,10,17
86,45,53,28,0,85,53
95,57,53,28,0,68,52
16,4,8,1,0,7,15
53,12,36,6,0,36,33
13,4,5,2,0,9,18
36,18,27,12,0,46,35
68,10,32,19,0,57,34
59,35,20,15,0,67,44
98,41,47,27,0,54,46
72,40,44,22,0,73,51
67,22,37,18,0,40,25
96,43,40,20,0,69,59
73,55,54,21,0,73,46
92,49,52,28,0,77,52
89,51,55,29,0,74,51
88,49,47,23,0,97,59
51,11,30,8,0,32,22
59,15,33,7,0,52,44
94,53,52,25,0,85,52
58,16,32,6,0,34,35
19,8,4,1,0,4,17
98,44,43,22,0,81,55
93,57,40,25,0,72,58
7,1,5,4,0,12,16
90,43,52,21,0,88,49
57,17,31,6,0,39,22
27,17,33,8,0,61,37
88,42,41,28,0,84,46
65,13,21,12,0,37,41
63,14,22,12,0,45,35
63,30,23,15,0,55,43
2,10,12,5,0,5,15
22,31,29,9,0,47,36
4,4,16,8,0,10,15
71,53,55,24,0,93,47
96,45,50,24,1,83,57
70,43,54,22,0,60,57
82,51,49,29,0,54,48
11,0,0,7,0,18,18
21,34,23,8,0,36,40
73,47,55,22,0,62,51
78,41,59,21,0,56,55
41,39,39,5,0,67,35
16,12,9,5,0,14,13
46,11,38,16,0,40,42
34,11,27,7,0,43,30
16,11,6,6,0,12,17
63,29,24,15,0,29,43
27,39,35,6,0,66,37
71,56,55,27,0,68,45
9,14,10,2,0,2,11
54,36,24,19,1,52,20
60,18,39,8,0,42,38
46,31,36,15,0,31,34
96,54,59,27,0,89,55
35,23,34,18,0,61,32
99,48,56,29,0,94,46
98,52,49,23,0,90,59
32,20,27,9,0,25,29
89,48,53,23,0,82,53
78,56,54,23,1,85,53
36,39,26,10,0,65,29
60,22,33,5,0,28,24
31,14,25,8,0,57,42
69,30,26,11,0,35,32
88,43,51,27,0,73,45
45,27,25,7,0,53,30
64,14,27,15,1,49,34
31,13,23,8,0,33,43
92,40,50,23,0,98,47
68,33,39,16,0,60,44
86,55,51,29,0,84,55
12,9,17,1,0,8,11
54,14,31,12,0,44,26
52,17,36,11,0,33,27
87,46,53,28,0,52,49
2,9,8,4,0,6,16
55,29,32,7,0,41,39
98,45,59,29,0,77,58
17,8,3,9,0,11,15
37,19,23,6,1,66,28
24,28,22,5,0,22,23
54,23,35,16,0,52,32
87,57,52,23,0,64,45
52,31,35,18,0,24,22
46,21,37,13,0,36,36
69,38,22,6,0,22,26
45,18,27,10,0,43,43
9,10,11,5,0,7,16
38,17,32,8,0,44,39
22,31,31,9,0,37,39
10,10,8,0,0,0,10
41,39,37,5,0,43,41
20,28,26,19,0,54,24
94,50,58,25,0,93,53
28,29,35,14,0,53,29
72,41,43,27,0,99,45
92,41,47,29,0,98,56
99,42,54,23,0,87,45
37,23,38,17,0,51,41
41,10,28,18,0,68,36
25,10,31,8,0,30,39
9,7,1,7,0,0,16
65,13,36,6,0,53,27
59,29,36,11,0,58,44
84,41,50,20,0,53,52
65,28,22,8,0,40,42
16,12,1,5,0,15,16
59,38,36,18,0,61,41
77,51,43,28,0,98,52
98,44,45,28,0,52,55
28,17,35,17,0,51,40
94,49,53,24,0,74,45
8,11,18,7,0,19,17
0,14,19,4,0,7,19
66,36,29,9,0,41,25
87,50,51,27,0,79,58
25,15,38,6,0,24,34
35,39,32,16,0,30,27
76,43,41,28,0,93,47
18,2,6,4,0,13,17
34,28,37,18,0,31,37
46,24,28,12,0,32,32
83,40,41,26,0,59,49
30,27,28,10,0,24,44
24,31,29,13,0,47,40
4,4,16,4,0,12,13
25,24,34,9,0,24,42
58,12,29,15,0,31,28
93,46,50,20,0,71,51
66,19,21,11,0,40,34
64,28,27,10,0,68,29
47,21,39,12,0,60,37
3,6,7,1,0,6,17
80,49,44,28,0,51,47
83,44,43,26,0,68,57
8,1,4,0,0,0,10
58,33,31,17,0,39,21
13,13,11,9,0,12,17
30,38,34,7,0,48,21
39,18,23,11,0,43,27
85,40,49,26,0,65,49
22,24,37,19,0,54,26
91,58,47,26,0,59,56
84,57,49,26,0,74,53
68,25,25,9,0,27,20
89,59,40,23,0,63,59
21,37,26,12,0,51,39
41,37,27,7,0,32,25
33,34,26,15,0,51,28
49,26,27,10,0,40,30
16,6,5,4,0,18,17
28,34,24,15,0,63,31
23,35,32,16,0,32,30
62,35,38,9,0,32,44
10,8,16,6,0,1,19
20,21,33,19,0,30,28
57,15,39,14,0,45,36
24,12,30,7,0,65,34
42,18,30,19,0,63,36
77,45,46,20,1,95,48
48,18,34,16,0,34,44
75,54,46,22,0,70,45
42,22,30,16,0,42,28
80,45,55,24,0,95,58
18,14,5,6,0,12,16
84,53,52,26,0,64,55
31,37,32,12,0,21,35
75,46,58,27,0,91,57
19,4,13,1,0,11,17
91,54,45,27,0,81,49
83,58,48,29,0,77,53
21,36,23,18,0,51,31
81,41,46,24,0,72,58
44,12,22,17,0,51,40
50,29,25,17,0,41,28
64,17,35,5,0,27,40
39,10,26,13,0,28,41
38,37,25,15,0,29,20
97,57,53,25,0,81,51
29,12,35,10,0,28,26
63,34,22,16,0,33,28
34,16,39,7,0,58,20
44,15,25,14,0,50,25
65,21,28,17,0,39,40
7,11,8,0,0,5,19
49,32,27,9,0,40,34
52,11,39,14,0,55,27
24,32,27,7,0,55,23
34,38,23,6,0,54,29
24,18,39,10,0,37,43
33,39,22,12,0,55,34
39,20,28,10,0,44,42
44,18,21,17,0,57,25
34,16,21,18,0,31,39
55,12,21,6,0,31,23
26,29,38,12,0,34,27
83,58,43,22,0,59,52
95,40,43,24,0,67,58
14,2,3,2,0,12,11
91,40,54,27,0,53,50
11,5,4,7,0,5,10
89,42,47,24,0,79,52
61,12,32,16,0,47,36
30,10,31,10,0,48,24
22,27,37,16,0,61,23
38,33,23,12,0,46,34
37,39,25,19,0,31,29
7,14,18,8,0,14,14
83,41,57,22,0,75,47
8,9,5,5,0,1,18
24,30,25,8,0,23,28
80,55,41,22,0,61,54
74,41,42,27,1,86,48
77,51,44,24,0,94,55
6,0,4,5,0,17,11
36,18,20,8,0,43,32
65,12,23,15,0,56,21
24,24,30,9,0,30,36
58,32,37,5,0,48,20
91,46,55,21,0,69,57
43,11,30,9,0,35,27
74,47,53,26,0,67,54
84,52,48,28,0,90,47
56,38,25,11,0,29,25
52,29,32,18,0,47,32
88,51,54,27,0,92,53
25,24,36,16,0,40,41
72,41,58,24,0,65,54
68,34,38,6,0,65,42
86,51,59,26,0,95,56
34,30,27,5,0,61,25
77,52,54,23,1,96,51
30,39,39,16,0,61,25
4,3,10,0,0,2,11
95,44,49,20,0,54,49
66,36,24,17,0,52,40
34,13,21,18,0,36,31
48,14,29,7,0,67,20
33,34,35,14,0,64,39
95,41,58,27,0,70,59
61,38,28,18,0,23,20
86,59,48,27,0,80,51
97,57,54,22,1,73,58
73,48,47,24,0,51,56
42,36,33,11,0,65,36
34,33,35,13,0,55,34
76,45,54,28,0,79,59
51,23,37,7,0,33,25
15,7,15,4,0,15,17
92,53,55,27,0,98,50
59,39,35,11,0,61,40
37,18,20,13,0,34,24
78,45,41,26,0,85,54
30,37,32,16,0,41,36
80,43,53,22,0,78,51
55,25,26,8,0,45,37
80,58,56,28,1,55,47
28,12,21,7,0,44,28
26,37,21,5,0,43,22
0,11,18,3,0,9,11
15,0,4,5,0,15,19
43,17,25,11,0,25,34
39,17,32,8,0,68,33
84,58,50,26,0,84,47
70,43,50,26,0,96,49
89,57,40,26,0,56,50
97,49,42,26,0,92,54
82,47,43,24,0,55,51
65,36,37,14,0,52,22
37,17,28,10,0,21,28
1,6,16,8,0,0,10
77,58,43,21,0,88,54
78,42,46,23,0,58,47
88,48,59,20,0,58,50
66,35,32,7,0,64,26
61,10,35,15,0,49,32
64,26,25,14,0,36,26
87,42,53,23,0,66,57
76,42,42,21,0,72,55
72,46,47,22,0,68,57
60,28,38,16,0,48,25
77,53,57,24,1,69,52
77,53,53,26,0,55,56
14,9,18,3,0,15,14
64,17,31,12,0,26,22
87,58,49,28,0,56,45
53,15,25,12,0,37,26
47,33,33,11,0,39,26
49,39,24,11,0,40,20
32,16,25,19,0,51,35
40,34,30,6,0,65,34
14,12,5,3,0,9,18
11,7,7,3,0,19,15
37,27,29,11,0,67,38
6,2,11,9,0,1,12
39,22,36,8,0,45,34
22,11,26,13,0,56,36
27,18,36,12,0,33,41
16,7,6,3,0,6,11
58,28,25,18,0,34,32
84,43,42,20,0,50,49
29,11,26,17,0,57,34
30,12,39,16,0,42,42
15,8,1,4,0,12,17
54,27,23,17,0,62,36
40,20,33,10,0,48,34
87,43,58,22,0,73,56
47,25,21,14,0,50,35
8,13,7,1,0,14,11
95,46,58,22,0,68,45
77,50,57,26,0,83,57
15,9,4,0,0,13,11
33,37,35,9,0,34,28
81,52,49,26,0,56,52
17,5,0,9,0,2,16
5,11,9,5,0,0,12
85,59,41,23,0,96,51
48,14,28,11,0,37,28
80,54,43,24,0,75,46
81,40,59,21,0,67,49
65,20,22,13,0,47,21
29,28,21,10,0,26,23
9,0,4,5,0,18,11
92,40,59,22,0,56,45
85,46,52,27,0,60,53
36,28,32,11,0,63,40
58,11,21,13,0,35,34
8,14,6,6,0,17,10
59,22,30,17,0,46,24
27,19,24,14,0,35,29
23,23,27,9,0,52,42
81,49,40,28,0,64,49
83,48,50,24,0,84,49
18,4,17,3,0,4,17
0,4,17,6,0,3,11
46,35,32,12,0,69,25
86,44,58,27,0,76,53
90,58,46,22,0,99,59
73,46,56,25,0,79,57
92,58,59,20,0,68,50
66,12,23,9,0,68,27
93,52,54,20,0,98,51
47,31,22,10,0,20,41
12,3,7,6,0,19,12
8,14,15,0,0,13,10
49,34,34,7,1,43,43
13,5,1,0,0,11,15
17,14,6,9,0,5,13
61,12,35,9,0,44,42
93,42,57,22,0,77,54
0,9,9,8,0,18,10
69,13,34,6,0,25,41
28,20,39,13,0,36,42
45,13,26,15,0,62,40
74,45,44,28,0,92,53
95,42,59,23,0,67,55
10,3,15,9,0,0,19
88,45,59,22,1,92,47
51,25,20,13,0,29,37
25,36,27,12,0,28,42
93,57,46,22,0,50,55
29,10,36,15,0,36,26
21,25,28,18,0,61,22
13,2,17,1,0,9,16
63,18,29,18,0,48,40
54,21,27,13,0,62,42
32,20,25,10,0,38,30
8,3,17,7,0,5,11
3,2,3,0,0,16,14
54,19,37,9,0,69,36
10,9,8,0,0,4,11
94,55,48,27,0,95,54
13,3,7,5,0,2,10
6,10,14,6,0,16,14
26,26,27,16,0,49,44
53,26,39,18,0,38,33
56,12,20,15,0,44,20
19,10,13,5,0,8,14
71,51,46,21,0,76,56
38,39,38,17,0,49,20
94,45,42,29,0,59,57
92,43,50,27,0,83,45
87,50,47,22,0,97,52
72,40,45,22,0,83,45
90,46,45,29,0,56,59
4,0,1,4,0,5,19
85,50,56,29,0,65,59
39,13,22,18,0,29,25
30,13,29,12,0,59,28
61,32,32,11,0,36,38
90,43,45,28,0,87,58
35,39,35,7,0,40,34
49,17,34,15,0,46,42
1,6,11,9,0,8,19
84,46,53,20,0,83,57
12,4,3,6,0,8,17
18,9,2,2,0,19,16
35,30,23,17,0,53,38
32,31,31,16,0,31,30
82,47,42,22,0,94,51
97,57,59,20,0,86,54
22,29,29,14,0,28,21
15,3,5,5,0,16,17
86,59,50,21,0,52,53
76,46,47,23,0,68,46
97,41,49,23,0,66,46
69,13,20,10,0,53,37
22,21,35,16,0,61,40
93,45,53,27,0,95,45
75,59,52,21,0,55,59
74,50,59,23,1,81,57
77,59,50,22,0,58,53
98,43,40,21,0,89,50
62,24,26,10,0,46,27
21,29,30,18,0,27,31
78,49,50,21,0,52,50
18,9,12,0,0,4,11
39,24,23,10,0,20,29
23,15,21,17,0,32,34
30,14,33,10,0,60,25
56,20,31,5,0,25,34
2,2,1,8,0,15,15
32,11,33,9,0,25,25
23,14,25,16,0,43,32
37,36,26,8,0,41,40
45,39,39,18,0,42,43
69,39,38,6,0,38,41
81,54,54,29,1,68,49
94,48,46,27,0,64,51
5,8,11,9,0,17,13
74,52,49,25,0,92,48
8,13,0,4,0,7,12
87,50,55,24,0,58,55
41,24,30,11,0,58,35
27,35,29,13,0,27,22
98,53,46,23,0,61,51
69,20,30,5,0,46,42
17,4,12,9,0,14,11
53,19,37,8,0,29,40
96,57,59,26,0,67,53
68,39,22,17,0,65,44
83,53,59,21,0,63,52
53,25,37,12,0,59,20
9,5,10,0,0,5,13
93,45,44,28,0,96,56
65,38,29,15,0,69,39
77,48,44,25,0,56,51
88,52,57,29,0,60,52
21,36,39,10,0,69,31
57,25,33,15,0,47,44
52,37,37,18,0,66,28
92,44,44,25,0,66,47
29,38,34,17,0,44,40
47,32,26,8,0,26,24
36,24,22,7,0,64,43
12,13,0,1,0,7,12
89,49,41,24,0,62,49
10,4,12,0,0,9,10
90,55,54,26,0,73,55
56,27,22,16,0,39,34
79,53,54,21,0,74,59
5,5,5,8,0,12,18
35,16,22,19,0,27,41
71,58,50,22,0,96,50
17,1,0,4,0,10,10
7,2,15,9,0,11,19
1,9,4,4,0,2,19
39,39,24,19,0,68,43
61,32,26,15,0,68,21
86,59,49,27,0,76,59
85,46,53,23,0,65,48
28,33,33,16,0,63,31
12,9,0,0,0,5,13
11,3,15,7,0,6,15
10,11,15,5,0,15,13
28,27,28,9,0,42,24
0,6,13,1,0,19,13
90,55,48,26,0,50,52
32,16,32,10,0,39,39
23,34,25,18,0,22,23
15,2,15,5,0,2,14
24,16,24,13,0,39,25
74,56,49,20,0,81,52
0,14,2,5,0,1,19
80,49,54,21,0,77,58
82,59,41,28,0,92,47
73,49,51,26,0,89,55
75,42,59,22,0,53,56
68,37,38,12,0,49,29
28,34,35,19,0,37,40
61,12,26,11,0,43,22
47,21,36,14,0,56,37
82,42,43,28,0,69,49
25,18,30,17,0,32,23
94,56,51,25,0,81,45
12,0,17,5,0,17,19
41,11,24,14,0,51,33
13,11,3,9,0,16,12
57,18,38,16,1,47,35
49,15,24,13,0,42,20
37,21,22,9,0,66,31
35,20,23,10,0,21,32
40,35,25,7,0,49,21
20,20,20,12,0,21,23
32,13,34,17,0,31,31
79,41,47,24,1,73,57
42,24,34,12,0,42,29
4,14,7,0,0,6,18
3,6,9,9,0,1,11
17,0,16,0,0,15,16
40,11,35,13,0,69,29
3,13,1,5,0,7,10
12,0,9,6,0,12,14
64,10,30,16,0,64,30
48,37,26,17,0,41,44
97,59,54,24,0,72,50
96,40,52,26,0,89,46
16,7,6,8,0,3,17
85,57,47,21,0,53,50
1,13,16,5,0,15,14
69,12,37,13,0,49,44
43,36,22,14,0,49,22
39,30,26,5,0,58,29
14,9,14,4,0,3,14
61,31,21,18,0,30,22
83,40,55,20,0,71,57
84,56,48,24,0,93,45
93,47,54,28,0,91,49
33,14,36,6,0,45,44
34,38,33,14,0,20,23
88,44,57,23,0,51,53
12,13,13,4,0,4,12
83,41,57,21,0,83,52
98,50,52,24,0,97,47
45,24,37,17,0,23,32
83,47,42,28,0,64,59
99,46,54,26,0,99,51
60,15,28,7,0,49,35
70,52,58,23,0,91,57
79,54,54,26,0,57,47
34,35,28,16,0,65,21
56,23,23,12,0,20,21
36,34,32,5,0,27,41
63,18,37,7,0,59,26
60,31,31,18,0,67,21
3,4,4,0,0,10,18
2,8,5,8,0,18,15
21,27,26,12,0,55,43
58,26,23,17,0,38,23
0,14,1,6,0,16,16
36,10,21,10,0,51,41
37,17,27,15,0,47,27
32,10,34,10,0,49,25
53,32,38,5,0,67,34
59,24,29,11,0,69,39
31,19,31,11,0,20,21
16,3,7,4,0,8,10
64,14,33,18,0,41,24
78,48,43,20,0,72,59
75,47,42,20,0,69,56
76,56,54,23,0,62,56
4,10,11,9,0,9,16
14,8,5,4,0,19,15
84,45,55,20,0,65,50
29,30,27,18,0,56,37
67,19,35,12,0,42,28
64,27,33,6,0,36,41
64,25,20,16,0,61,24
0,0,9,2,0,8,18
80,53,47,27,0,59,47
63,18,30,15,0,46,33
93,58,47,23,0,83,51
6,1,9,3,0,12,14
99,43,48,21,0,83,53
31,38,24,16,0,53,30
68,27,29,9,0,44,40
20,22,21,5,0,21,27
86,43,51,21,0,54,56
18,4,9,6,0,3,10
16,8,2,2,0,2,15
29,29,21,19,0,20,43
78,59,59,26,0,93,54
79,58,48,24,0,52,51
23,32,33,10,0,58,31
19,11,13,5,0,9,17
8,2,4,9,0,17,12
13,2,3,2,0,8,13
10,14,3,7,0,17,12
31,33,33,14,0,32,35
87,52,52,27,0,89,45
20,12,23,7,0,48,30
38,34,21,19,0,51,28
11,11,18,1,0,8,11
93,55,53,22,0,55,50
60,20,23,18,0,68,27
30,25,22,13,0,64,26
47,21,22,18,0,24,38
52,29,31,10,0,48,40
67,20,29,7,0,69,31
29,34,26,14,0,22,21
61,13,23,14,0,25,26
95,44,54,27,0,66,58
77,45,49,29,0,62,49
87,47,53,29,0,80,56
68,20,20,12,0,37,43
75,52,59,22,0,90,57
62,33,35,19,0,49,33
83,49,52,20,0,93,51
90,40,52,28,0,58,46
55,25,25,8,0,22,30
24,10,27,7,0,54,24
59,15,22,12,0,57,22
94,56,47,24,0,95,53
81,52,47,22,0,64,48
3,1,4,7,0,6,17
73,42,47,29,0,86,51
98,47,44,23,0,71,48
12,6,12,4,0,15,15
33,32,26,11,0,51,25
26,25,21,8,0,41,33
8,4,2,5,0,1,19
29,16,34,9,0,39,25
77,43,46,21,0,90,51
94,58,44,22,0,88,53
96,43,59,22,0,73,54
54,27,35,16,0,62,42
36,28,30,8,0,38,23
6,3,8,5,0,0,17
67,23,23,7,0,25,34
41,13,21,7,0,23,35
64,10,32,19,0,47,24
44,39,25,18,0,25,42
1,14,5,9,0,11,15
16,1,10,0,0,7,12
27,39,25,12,0,63,40
76,48,46,20,1,70,58
30,20,39,17,0,59,26
62,28,25,12,0,61,20
58,17,37,11,1,37,44
23,19,30,15,0,20,21
74,41,43,26,0,52,54
95,59,55,29,0,65,45
98,51,59,27,0,88,47
67,23,28,12,0,64,33
54,38,23,7,0,35,32
37,17,26,5,0,66,28
96,47,46,26,0,99,59
97,40,45,21,0,64,57
3,11,13,4,0,12,15
15,4,15,3,0,12,10
53,35,20,14,0,20,33
65,19,38,13,1,50,23
8,6,0,7,0,16,18
45,23,31,15,0,23,23
71,43,59,27,0,57,56
21,34,28,10,0,24,26
7,7,18,2,0,17,14
58,23,34,15,0,22,43
22,39,25,10,0,40,25
25,38,33,15,0,58,25
44,13,20,10,0,27,21
7,11,10,8,0,9,10
46,33,36,16,0,31,42
97,55,40,28,0,80,53
8,5,5,3,1,2,11
26,12,32,18,0,20,31
6,2,3,6,0,14,17
75,44,50,20,0,69,58
34,30,37,7,0,52,41
93,43,57,23,0,54,47
50,16,31,14,0,40,32
25,18,38,12,0,30,23
40,21,23,9,0,48,20
11,10,18,6,0,10,16
55,19,39,14,0,55,39
22,36,23,16,0,69,38
37,23,30,18,0,22,21
74,48,44,24,0,92,55
32,35,28,8,0,24,26
83,49,45,24,0,83,56
40,33,32,5,0,65,44
90,46,47,26,0,96,51
17,2,2,7,0,9,16
48,12,28,8,0,49,43
91,51,47,24,0,60,50
12,13,3,5,0,12,14
13,5,2,1,0,5,19
47,30,36,5,0,69,23
59,35,32,5,0,23,29
7,9,12,4,0,9,14
22,26,29,7,0,62,35
37,27,26,15,0,47,37
4,4,18,1,0,4,15
71,53,44,23,0,61,59
36,25,29,7,0,57,22
26,36,28,10,0,65,20
21,12,30,9,0,65,32
72,47,52,25,0,67,45
12,12,5,4,0,18,14
47,25,22,18,0,57,36
28,22,33,14,0,63,39
61,27,22,19,0,68,24
33,12,34,16,0,36,43
26,35,24,6,0,64,30
72,45,44,20,0,52,53
39,20,27,8,0,62,24
23,22,25,17,0,21,44
97,45,49,26,1,91,45
63,22,20,15,0,45,41
0,10,16,3,0,17,13
27,31,28,14,0,61,26
52,14,25,16,0,33,26
19,13,15,8,0,3,15
48,39,34,12,0,65,28
35,35,30,9,0,30,33
83,40,50,27,0,53,50
27,24,35,5,0,21,44
92,58,40,20,0,69,57
68,12,39,17,0,38,39
43,18,38,7,0,52,36
21,31,22,19,0,56,22
69,14,22,11,0,37,21
2,14,17,4,0,11,12
67,21,39,14,0,33,43
11,0,19,5,0,11,10
23,19,21,17,0,50,39
20,14,24,6,0,40,24
45,19,21,18,0,33,43
50,25,21,14,0,37,24
4,4,5,5,0,15,10
1,2,16,4,0,0,18
25,20,27,17,0,63,28
34,11,34,19,0,61,26
29,17,32,9,0,51,28
31,21,22,12,0,68,39
29,24,28,6,0,65,30
13,8,8,2,0,10,12
29,25,24,6,0,61,29
54,13,31,11,0,69,38
7,5,14,1,0,9,14
40,26,20,13,0,26,27
64,14,22,17,0,38,36
22,38,21,12,0,45,41
53,27,34,16,0,58,25
44,33,38,7,0,28,28
4,9,13,0,0,3,13
